awayTeamCode,game_id,homeTeamCode,homeTeamWon,isPlayoffGame,season,total_games_played_by_home,total_games_played_by_away,total_wins_home,total_losses_home,total_wins_away,total_losses_away,last_10_games_win_home,last_10_games_win_away,last_meeting_result,last_game_result_home,last_game_result_away
VAN,20200,DET,1,0,2016,14,14,7,7,5,9,5,1,1,1.0,1.0
NYI,20201,TBL,1,0,2016,13,13,7,6,5,8,4,4,1,0.0,1.0
SJS,20202,FLA,0,0,2016,13,13,6,7,7,6,4,5,1,1.0,1.0
STL,20203,NSH,1,0,2016,12,14,4,8,7,7,3,4,1,1.0,0.0
DAL,20204,CGY,0,0,2016,14,13,5,9,4,9,4,2,1,0.0,0.0
WPG,20205,ARI,0,0,2016,12,14,5,7,6,8,4,4,0,1.0,1.0
NJD,20206,BUF,0,0,2016,13,12,5,8,6,6,4,6,1,0.0,1.0
PHI,20207,TOR,1,0,2016,13,14,5,8,6,8,4,5,1,0.0,0.0
LAK,20208,OTT,1,0,2016,13,14,8,5,7,7,6,6,0,1.0,0.0
WSH,20209,CHI,0,0,2016,14,12,10,4,8,4,8,7,0,1.0,0.0
WPG,20210,COL,1,0,2016,12,15,5,7,7,8,3,5,1,0.0,1.0
DAL,20211,EDM,0,0,2016,14,14,9,5,5,9,6,3,1,0.0,1.0
DET,20212,MTL,1,0,2016,14,15,12,2,8,7,9,5,0,1.0,1.0
SJS,20213,TBL,0,0,2016,14,14,8,6,8,6,5,5,1,1.0,1.0
NYI,20214,FLA,1,0,2016,14,14,6,8,5,9,4,4,0,0.0,0.0
BUF,20215,NJD,1,0,2016,13,14,7,6,5,9,6,4,1,1.0,0.0
MIN,20216,PHI,1,0,2016,15,12,6,9,7,5,4,6,1,0.0,1.0
TOR,20217,PIT,1,0,2016,14,14,9,5,6,8,7,5,1,0.0,1.0
WSH,20218,CAR,1,0,2016,13,13,3,10,9,4,3,7,1,0.0,1.0
STL,20219,CBJ,1,0,2016,12,15,6,6,7,8,6,4,1,0.0,0.0
ANA,20220,NSH,1,0,2016,13,15,5,8,7,8,4,6,0,1.0,1.0
BOS,20221,ARI,0,0,2016,13,14,5,8,8,6,4,5,1,0.0,1.0
NYR,20222,CGY,0,0,2016,15,14,5,10,10,4,4,8,0,0.0,0.0
LAK,20223,WPG,1,0,2016,16,15,7,9,7,8,5,5,1,0.0,0.0
DAL,20224,VAN,1,0,2016,15,15,5,10,6,9,1,4,0,0.0,1.0
MIN,20225,OTT,0,0,2016,14,13,9,5,7,6,6,5,1,1.0,0.0
MTL,20226,CHI,1,0,2016,15,15,10,5,13,2,8,9,0,0.0,1.0
BOS,20227,COL,0,0,2016,13,15,6,7,9,6,4,6,1,1.0,1.0
NYR,20228,EDM,0,0,2016,15,15,9,6,11,4,5,8,0,0.0,1.0
TBL,20229,NYI,0,0,2016,15,15,5,10,8,7,3,4,0,0.0,0.0
OTT,20230,PHI,0,0,2016,16,15,7,9,9,6,5,6,1,1.0,0.0
SJS,20231,CAR,1,0,2016,14,15,4,10,9,6,3,6,1,1.0,1.0
WSH,20232,CBJ,1,0,2016,13,14,7,6,9,5,6,6,0,1.0,0.0
NSH,20233,TOR,1,0,2016,15,14,6,9,6,8,5,5,1,0.0,1.0
FLA,20234,MTL,0,0,2016,16,15,13,3,7,8,8,4,1,0.0,1.0
TBL,20235,DET,0,0,2016,16,16,8,8,9,7,4,4,1,0.0,1.0
BUF,20236,STL,1,0,2016,16,15,7,9,5,10,3,4,1,0.0,0.0
CGY,20237,MIN,0,0,2016,14,16,8,6,5,11,5,4,0,1.0,0.0
CHI,20238,WPG,1,0,2016,17,16,8,9,11,5,5,8,1,1.0,1.0
NJD,20239,DAL,0,0,2016,16,14,6,10,8,6,3,7,0,0.0,1.0
LAK,20240,COL,1,0,2016,14,16,6,8,7,9,3,4,1,0.0,0.0
NYR,20241,VAN,0,0,2016,16,16,6,10,12,4,2,8,0,1.0,1.0
EDM,20242,ANA,1,0,2016,16,16,7,9,9,7,5,4,0,0.0,0.0
PIT,20243,WSH,1,0,2016,15,15,9,6,10,5,6,7,0,0.0,1.0
ARI,20244,CGY,1,0,2016,17,14,6,11,5,9,4,4,1,1.0,0.0
TBL,20245,BUF,0,0,2016,16,17,5,11,10,7,4,5,0,0.0,1.0
WPG,20246,PHI,1,0,2016,17,18,7,10,9,9,4,5,1,0.0,1.0
FLA,20247,TOR,1,0,2016,16,16,7,9,8,8,6,5,1,1.0,1.0
NSH,20248,OTT,0,0,2016,16,15,10,6,6,9,6,4,1,1.0,0.0
SJS,20249,STL,1,0,2016,17,16,8,9,9,7,4,6,0,1.0,0.0
BOS,20250,MIN,1,0,2016,15,16,8,7,10,6,5,7,1,0.0,1.0
COL,20251,DAL,1,0,2016,17,15,6,11,7,8,3,4,0,0.0,1.0
ARI,20252,VAN,1,0,2016,17,15,6,11,5,10,2,4,0,0.0,0.0
NJD,20253,ANA,1,0,2016,17,15,8,9,9,6,6,7,1,1.0,1.0
EDM,20254,LAK,1,0,2016,17,17,7,10,9,8,3,3,0,0.0,0.0
PIT,20255,NYI,0,0,2016,16,16,5,11,10,6,2,7,1,0.0,0.0
DET,20256,WSH,1,0,2016,16,17,10,6,8,9,7,3,1,1.0,0.0
NYR,20257,CBJ,1,0,2016,14,17,8,6,13,4,6,8,1,1.0,1.0
MTL,20258,CAR,1,0,2016,15,17,5,10,13,4,4,7,1,1.0,0.0
CHI,20259,CGY,0,0,2016,18,17,7,11,11,6,4,8,1,1.0,0.0
TBL,20260,PHI,0,0,2016,18,18,8,10,11,7,5,6,1,1.0,1.0
NJD,20261,LAK,1,0,2016,18,16,8,10,9,7,4,6,1,1.0,0.0
WPG,20262,BOS,1,0,2016,17,19,10,7,9,10,7,5,1,0.0,0.0
PIT,20263,BUF,1,0,2016,17,17,5,12,11,6,3,7,1,0.0,1.0
TOR,20264,MTL,1,0,2016,18,17,13,5,8,9,6,6,0,0.0,1.0
FLA,20265,OTT,0,0,2016,17,17,10,7,8,9,6,5,0,0.0,0.0
EDM,20266,DAL,0,0,2016,18,18,7,11,9,9,4,2,0,1.0,0.0
NSH,20267,STL,1,0,2016,18,16,9,9,7,9,5,5,0,1.0,1.0
COL,20268,MIN,0,0,2016,16,16,9,7,7,9,6,4,0,1.0,0.0
SJS,20269,ARI,1,0,2016,16,17,5,11,9,8,4,5,1,0.0,0.0
CHI,20270,VAN,0,0,2016,18,18,7,11,12,6,3,8,1,1.0,1.0
CBJ,20271,WSH,0,0,2016,17,15,11,6,9,6,7,7,1,1.0,1.0
FLA,20272,NYR,0,0,2016,18,18,13,5,9,9,8,6,0,0.0,1.0
WPG,20273,CAR,1,0,2016,16,20,6,10,9,11,5,5,0,1.0,0.0
CGY,20274,DET,0,0,2016,18,19,8,10,7,12,2,3,1,0.0,0.0
LAK,20275,ANA,0,0,2016,18,19,9,9,9,10,6,5,1,1.0,1.0
CGY,20276,BUF,1,0,2016,18,20,6,12,8,12,3,4,0,1.0,1.0
NYR,20277,PIT,0,0,2016,18,19,11,7,13,6,6,7,0,0.0,0.0
COL,20278,CBJ,0,0,2016,16,17,10,6,8,9,8,4,1,1.0,1.0
TBL,20279,NSH,1,0,2016,17,19,7,10,12,7,5,7,1,0.0,1.0
MIN,20280,DAL,1,0,2016,19,17,7,12,9,8,4,5,1,0.0,0.0
CHI,20281,EDM,1,0,2016,19,19,10,9,13,6,3,8,1,1.0,1.0
NJD,20282,SJS,1,0,2016,18,17,9,9,9,8,4,6,0,0.0,0.0
STL,20283,BOS,0,0,2016,18,19,11,7,10,9,7,5,0,1.0,1.0
CAR,20284,TOR,0,0,2016,18,17,8,10,7,10,6,5,0,0.0,1.0
OTT,20285,MTL,0,0,2016,19,18,14,5,10,8,6,5,0,1.0,0.0
PHI,20286,FLA,0,0,2016,19,19,10,9,8,11,6,5,0,1.0,0.0
NYI,20287,ANA,0,0,2016,19,17,9,10,5,12,6,2,0,0.0,0.0
DET,20288,BUF,0,0,2016,19,19,7,12,8,11,3,2,1,1.0,0.0
TOR,20289,NJD,1,0,2016,18,19,9,9,8,11,5,6,0,0.0,0.0
PIT,20290,NYR,0,0,2016,20,19,14,6,11,8,7,5,0,1.0,0.0
STL,20291,WSH,1,0,2016,18,20,11,7,11,9,6,6,1,0.0,1.0
CGY,20292,CBJ,0,0,2016,17,21,10,7,8,13,7,4,1,0.0,0.0
WPG,20293,MIN,1,0,2016,18,21,9,9,9,12,4,5,0,0.0,0.0
PHI,20294,TBL,1,0,2016,20,20,12,8,9,11,6,5,1,0.0,1.0
DAL,20295,NSH,1,0,2016,18,20,8,10,8,12,6,4,0,1.0,1.0
EDM,20296,COL,0,0,2016,18,20,9,9,11,9,5,4,1,1.0,1.0
VAN,20297,ARI,0,0,2016,17,19,6,11,7,12,4,3,0,1.0,0.0
NYI,20298,LAK,1,0,2016,20,18,10,10,6,12,6,3,1,1.0,1.0
CHI,20299,SJS,1,0,2016,19,20,10,9,13,7,4,7,0,1.0,0.0
CAR,20300,MTL,1,0,2016,20,18,14,6,8,10,5,6,0,0.0,1.0
BOS,20301,OTT,1,0,2016,19,19,11,8,11,8,5,6,0,1.0,0.0
NYR,20302,PHI,0,0,2016,21,21,9,12,14,7,4,6,0,0.0,0.0
PIT,20303,MIN,1,0,2016,19,20,10,9,12,8,4,5,1,1.0,1.0
CHI,20304,ANA,0,0,2016,20,21,9,11,13,8,5,6,1,0.0,0.0
NYI,20305,SJS,1,0,2016,20,19,11,9,6,13,5,2,0,1.0,0.0
BUF,20306,WSH,1,0,2016,19,20,12,7,7,13,6,3,1,1.0,0.0
WPG,20307,NSH,1,0,2016,19,22,9,10,9,13,6,4,0,1.0,0.0
CGY,20308,BOS,0,0,2016,20,22,11,9,9,13,5,4,0,0.0,1.0
CBJ,20309,TBL,0,0,2016,21,18,13,8,10,8,7,6,1,1.0,0.0
DET,20310,NJD,0,0,2016,19,20,10,9,9,11,6,3,1,1.0,1.0
VAN,20311,DAL,1,0,2016,21,20,8,13,8,12,4,4,1,0.0,1.0
EDM,20312,ARI,1,0,2016,18,21,6,12,12,9,4,5,1,0.0,1.0
WSH,20313,TOR,1,0,2016,20,20,8,12,13,7,5,6,1,0.0,1.0
CAR,20314,OTT,1,0,2016,20,19,12,8,8,11,5,6,0,1.0,0.0
MTL,20315,DET,0,0,2016,21,21,10,11,15,6,4,6,1,1.0,1.0
CBJ,20316,FLA,1,0,2016,20,19,10,10,11,8,6,6,1,0.0,1.0
NJD,20317,PIT,1,0,2016,21,20,12,9,10,10,5,6,0,0.0,0.0
MIN,20318,STL,1,0,2016,21,20,11,10,11,9,6,5,1,0.0,1.0
VAN,20319,COL,0,0,2016,19,21,9,10,8,13,5,4,1,0.0,0.0
CHI,20320,LAK,1,0,2016,21,22,11,10,14,8,6,6,1,1.0,1.0
ANA,20321,SJS,0,0,2016,21,21,12,9,9,12,6,5,0,1.0,0.0
TBL,20322,BOS,1,0,2016,21,22,11,10,13,9,5,6,0,0.0,0.0
ARI,20323,EDM,0,0,2016,22,19,12,10,7,12,4,4,0,0.0,1.0
FLA,20324,CAR,1,0,2016,20,21,8,12,11,10,5,6,1,0.0,1.0
NSH,20325,WPG,1,0,2016,23,20,9,14,10,10,4,7,0,0.0,1.0
OTT,20326,NYR,0,0,2016,22,21,15,7,13,8,6,6,1,1.0,1.0
CGY,20327,PHI,1,0,2016,22,23,9,13,10,13,3,5,1,0.0,1.0
CGY,20328,NYI,1,0,2016,20,24,6,14,10,14,2,5,0,0.0,0.0
DAL,20329,STL,1,0,2016,22,22,12,10,9,13,6,5,1,1.0,1.0
CAR,20330,NYR,1,0,2016,23,21,15,8,9,12,5,6,0,0.0,1.0
BOS,20331,PHI,1,0,2016,23,22,10,13,12,10,4,5,1,1.0,1.0
TBL,20332,CBJ,1,0,2016,20,23,11,9,13,10,6,6,0,0.0,0.0
BUF,20333,OTT,0,0,2016,22,21,14,8,7,14,7,2,1,1.0,0.0
DAL,20334,DET,1,0,2016,22,23,10,12,9,14,4,5,0,0.0,0.0
NJD,20335,WPG,1,0,2016,24,21,10,14,10,11,4,5,1,1.0,0.0
FLA,20336,CHI,1,0,2016,23,22,14,9,11,11,5,6,1,0.0,0.0
NSH,20337,COL,0,0,2016,20,21,9,11,10,11,4,7,1,0.0,0.0
TOR,20338,EDM,0,0,2016,23,21,12,11,9,12,3,5,1,0.0,1.0
MIN,20339,VAN,1,0,2016,22,21,9,13,11,10,5,5,1,1.0,0.0
MTL,20340,ANA,1,0,2016,22,22,10,12,16,6,5,6,0,1.0,1.0
ARI,20341,SJS,1,0,2016,22,20,12,10,8,12,6,4,0,0.0,1.0
PIT,20342,NYI,1,0,2016,21,22,7,14,13,9,3,5,1,1.0,1.0
TOR,20343,CGY,1,0,2016,25,22,10,15,10,12,5,5,0,0.0,1.0
SJS,20344,LAK,0,0,2016,22,23,12,10,13,10,6,6,0,1.0,1.0
CAR,20345,BOS,1,0,2016,23,22,12,11,9,13,5,6,0,0.0,0.0
NYR,20346,BUF,1,0,2016,22,24,8,14,16,8,3,6,0,1.0,1.0
DAL,20347,PIT,1,0,2016,23,24,13,10,9,15,4,4,0,0.0,0.0
NYI,20348,WSH,0,0,2016,21,22,13,8,8,14,5,4,1,0.0,1.0
PHI,20349,OTT,0,0,2016,23,24,14,9,11,13,6,5,1,0.0,1.0
FLA,20350,DET,0,0,2016,23,23,11,12,11,12,5,5,0,1.0,0.0
TBL,20351,STL,1,0,2016,23,24,13,10,13,11,6,5,1,1.0,0.0
EDM,20352,WPG,0,0,2016,25,24,11,14,12,12,4,3,0,1.0,0.0
NJD,20353,CHI,1,0,2016,24,22,15,9,10,12,5,4,0,1.0,0.0
CBJ,20354,COL,0,0,2016,21,21,9,12,12,9,4,6,1,0.0,1.0
LAK,20355,ARI,0,0,2016,21,23,8,13,12,11,4,5,0,0.0,0.0
ANA,20356,VAN,0,0,2016,23,23,10,13,11,12,6,5,1,1.0,1.0
MIN,20357,CGY,1,0,2016,26,22,11,15,11,11,6,4,0,1.0,0.0
MTL,20358,SJS,1,0,2016,24,23,14,10,16,7,6,5,0,1.0,0.0
BOS,20359,BUF,0,0,2016,23,24,9,14,13,11,4,5,0,1.0,1.0
CAR,20360,NYR,1,0,2016,25,23,16,9,9,14,5,6,0,0.0,0.0
CHI,20361,PHI,1,0,2016,25,25,12,13,16,9,6,6,0,1.0,1.0
NJD,20362,NSH,0,0,2016,22,23,11,11,10,13,7,3,0,1.0,0.0
FLA,20363,OTT,1,0,2016,24,24,14,10,12,12,5,6,0,0.0,1.0
WSH,20364,TBL,1,0,2016,25,22,13,12,13,9,5,5,0,0.0,0.0
DET,20365,PIT,1,0,2016,24,24,14,10,11,13,5,4,1,1.0,0.0
WPG,20366,STL,0,0,2016,24,26,14,10,11,15,7,4,0,1.0,0.0
TOR,20367,VAN,1,0,2016,24,23,10,14,10,13,5,5,1,0.0,0.0
CBJ,20368,ARI,0,0,2016,22,22,8,14,13,9,3,7,1,0.0,1.0
DAL,20369,COL,0,0,2016,22,25,9,13,9,16,4,3,0,0.0,0.0
ANA,20370,EDM,1,0,2016,25,24,13,12,12,12,4,6,1,1.0,1.0
TBL,20371,CAR,1,0,2016,24,26,9,15,14,12,5,5,0,0.0,1.0
DET,20372,NYI,0,0,2016,23,25,9,14,11,14,4,3,0,1.0,0.0
PHI,20373,NSH,0,0,2016,23,26,11,12,13,13,6,6,1,0.0,1.0
WPG,20374,CHI,0,0,2016,26,27,16,10,12,15,5,4,0,0.0,1.0
ANA,20375,CGY,1,0,2016,27,25,12,15,12,13,6,5,0,1.0,0.0
MIN,20376,EDM,0,0,2016,26,23,14,12,11,12,5,4,0,1.0,0.0
MTL,20377,LAK,0,0,2016,24,24,13,11,16,8,6,4,1,1.0,0.0
FLA,20378,BOS,1,0,2016,25,25,14,11,12,13,5,5,0,1.0,0.0
OTT,20379,PIT,1,0,2016,25,25,15,10,15,10,5,6,0,1.0,1.0
BUF,20380,WSH,1,0,2016,23,24,13,10,9,15,4,4,1,0.0,0.0
ARI,20381,CBJ,1,0,2016,23,23,14,9,8,15,7,3,0,1.0,0.0
EDM,20382,BUF,1,0,2016,25,27,9,16,14,13,4,5,1,0.0,0.0
VAN,20383,NJD,1,0,2016,24,25,11,13,11,14,3,6,0,1.0,1.0
NYR,20384,NYI,1,0,2016,24,26,9,15,17,9,4,5,1,0.0,1.0
FLA,20385,PHI,1,0,2016,27,26,14,13,12,14,7,4,0,1.0,0.0
MTL,20386,STL,1,0,2016,25,25,14,11,17,8,7,4,1,0.0,1.0
COL,20387,NSH,1,0,2016,24,23,11,13,9,14,5,3,1,0.0,0.0
DET,20388,WPG,0,0,2016,28,26,13,15,12,14,4,4,1,1.0,1.0
ARI,20389,CHI,1,0,2016,27,24,16,11,8,16,5,3,1,0.0,0.0
CGY,20390,DAL,0,0,2016,26,28,10,16,13,15,4,6,0,1.0,1.0
MIN,20391,TOR,0,0,2016,24,24,10,14,12,12,4,4,1,0.0,1.0
BOS,20392,WSH,1,0,2016,24,26,14,10,15,11,5,5,1,1.0,1.0
CAR,20393,ANA,1,0,2016,26,25,12,14,10,15,5,5,1,0.0,1.0
OTT,20394,SJS,0,0,2016,25,26,15,10,15,11,6,5,1,1.0,0.0
COL,20395,BOS,0,0,2016,27,24,15,12,9,15,5,3,1,0.0,0.0
STL,20396,NYI,1,0,2016,25,26,10,15,15,11,5,8,1,1.0,1.0
EDM,20397,PHI,1,0,2016,28,28,15,13,14,14,7,5,1,1.0,0.0
NJD,20398,MTL,1,0,2016,26,25,17,9,12,13,4,3,0,0.0,1.0
VAN,20399,TBL,0,0,2016,27,26,14,13,11,15,4,5,1,0.0,0.0
PIT,20400,FLA,0,0,2016,27,26,12,15,16,10,4,6,1,0.0,1.0
NYR,20401,WPG,0,0,2016,29,27,13,16,17,10,4,4,0,0.0,0.0
NSH,20402,DAL,1,0,2016,27,25,10,17,12,13,4,6,0,0.0,1.0
CGY,20403,ARI,0,0,2016,25,29,8,17,14,15,3,7,0,0.0,1.0
CAR,20404,LAK,0,0,2016,25,26,13,12,10,16,6,4,0,0.0,0.0
WSH,20405,BUF,0,0,2016,26,25,10,16,15,10,5,6,1,1.0,1.0
CBJ,20406,DET,0,0,2016,27,24,13,14,15,9,5,7,1,1.0,1.0
STL,20407,NJD,0,0,2016,26,27,12,14,15,12,3,7,1,0.0,0.0
EDM,20408,MIN,1,0,2016,25,29,13,12,14,15,5,4,1,1.0,0.0
NYR,20409,CHI,0,0,2016,28,28,17,11,18,10,5,5,0,1.0,1.0
SJS,20410,ANA,1,0,2016,27,26,13,14,15,11,5,6,1,1.0,0.0
DAL,20411,PHI,1,0,2016,29,28,16,13,11,17,8,4,1,1.0,1.0
OTT,20412,LAK,1,0,2016,26,27,13,13,16,11,6,6,1,0.0,1.0
TOR,20413,BOS,0,0,2016,28,25,15,13,10,15,4,4,1,0.0,0.0
COL,20414,MTL,1,0,2016,27,25,18,9,10,15,5,3,1,1.0,1.0
PIT,20415,TBL,0,0,2016,28,27,14,14,17,10,3,6,1,0.0,1.0
VAN,20416,FLA,1,0,2016,28,27,12,16,12,15,3,6,0,0.0,1.0
NYI,20417,CBJ,1,0,2016,25,26,16,9,11,15,7,6,0,1.0,1.0
NSH,20418,ARI,1,0,2016,26,26,8,18,12,14,3,5,1,0.0,0.0
WPG,20419,CGY,1,0,2016,30,30,15,15,13,17,7,4,1,1.0,0.0
CAR,20420,SJS,1,0,2016,27,27,15,12,11,16,6,4,0,0.0,1.0
OTT,20421,ANA,1,0,2016,28,28,14,14,16,12,5,6,1,1.0,0.0
PHI,20422,DET,0,0,2016,28,30,13,15,17,13,5,8,1,0.0,1.0
VAN,20423,WSH,1,0,2016,26,28,16,10,12,16,6,5,0,1.0,0.0
STL,20424,MIN,1,0,2016,26,28,14,12,16,12,5,7,0,1.0,1.0
COL,20425,TOR,0,0,2016,26,26,11,15,10,16,4,3,0,1.0,0.0
NJD,20426,NYR,1,0,2016,29,27,19,10,12,15,6,3,1,1.0,0.0
DAL,20427,CHI,1,0,2016,29,29,17,12,11,18,4,4,1,0.0,0.0
WPG,20428,EDM,1,0,2016,30,31,14,16,13,18,3,4,0,0.0,0.0
ARI,20429,PIT,1,0,2016,28,27,18,10,9,18,7,3,1,1.0,1.0
BOS,20430,MTL,0,0,2016,28,29,19,9,15,14,6,4,0,1.0,0.0
LAK,20431,BUF,1,0,2016,27,27,10,17,14,13,5,7,1,0.0,1.0
WSH,20432,NYI,0,0,2016,27,27,11,16,17,10,6,6,1,0.0,1.0
CHI,20433,NYR,0,0,2016,30,30,20,10,18,12,6,5,1,1.0,1.0
VAN,20434,CAR,1,0,2016,28,29,11,17,12,17,3,5,0,0.0,0.0
SJS,20435,TOR,0,0,2016,27,28,11,16,16,12,3,7,1,0.0,1.0
ARI,20436,DET,0,0,2016,29,28,13,16,9,19,5,3,0,0.0,0.0
STL,20437,NSH,1,0,2016,27,29,12,15,16,13,5,6,1,0.0,0.0
FLA,20438,MIN,1,0,2016,27,29,15,12,13,16,6,3,1,1.0,1.0
ANA,20439,DAL,1,0,2016,30,29,11,19,15,14,3,6,1,0.0,1.0
CBJ,20440,EDM,0,0,2016,31,26,15,16,17,9,3,7,1,1.0,1.0
SJS,20441,OTT,0,0,2016,29,29,16,13,17,12,5,7,1,0.0,1.0
BOS,20442,PIT,1,0,2016,29,30,19,10,16,14,8,5,0,1.0,1.0
TBL,20443,CGY,0,0,2016,31,29,16,15,14,15,8,2,1,1.0,0.0
PHI,20444,COL,0,0,2016,27,31,11,16,18,13,3,9,0,1.0,1.0
ANA,20445,BOS,0,0,2016,31,30,16,15,15,15,5,6,0,0.0,0.0
CHI,20446,NYI,0,0,2016,28,31,11,17,19,12,5,6,1,0.0,1.0
ARI,20447,TOR,0,0,2016,28,29,11,17,10,19,3,3,1,0.0,1.0
LAK,20448,DET,0,0,2016,30,28,13,17,14,14,4,6,1,0.0,0.0
NJD,20449,STL,1,0,2016,30,28,16,14,12,16,5,3,1,0.0,0.0
MIN,20450,NSH,0,0,2016,28,28,13,15,16,12,5,7,1,1.0,1.0
FLA,20451,WPG,1,0,2016,32,30,13,19,13,17,4,3,1,0.0,0.0
NYR,20452,DAL,0,0,2016,31,31,12,19,20,11,4,6,1,1.0,0.0
NYI,20453,BUF,1,0,2016,28,29,11,17,11,18,5,5,1,1.0,0.0
LAK,20454,PIT,0,0,2016,30,29,20,10,15,14,8,6,0,1.0,1.0
SJS,20455,MTL,0,0,2016,29,30,19,10,18,12,5,7,0,0.0,1.0
WSH,20456,CAR,0,0,2016,29,28,12,17,18,10,4,7,1,1.0,1.0
FLA,20457,COL,0,0,2016,28,31,11,17,13,18,2,2,0,0.0,0.0
CBJ,20458,CGY,0,0,2016,32,27,16,16,18,9,7,8,0,0.0,1.0
TBL,20459,VAN,1,0,2016,30,30,12,18,15,15,4,3,1,0.0,1.0
PHI,20460,DAL,1,0,2016,32,32,12,20,19,13,3,10,1,0.0,1.0
ARI,20461,MIN,1,0,2016,29,30,17,12,11,19,7,3,1,1.0,1.0
PIT,20462,TOR,1,0,2016,29,31,11,18,20,11,3,8,1,0.0,0.0
NJD,20463,OTT,1,0,2016,30,29,16,14,12,17,4,2,0,0.0,0.0
ANA,20464,DET,1,0,2016,31,31,13,18,16,15,3,7,0,0.0,1.0
MTL,20465,WSH,0,0,2016,29,30,19,10,19,11,7,5,0,1.0,0.0
BUF,20466,CAR,1,0,2016,30,29,12,18,12,17,4,5,1,0.0,1.0
CHI,20467,STL,0,0,2016,31,32,17,14,20,12,6,6,1,1.0,1.0
NYR,20468,NSH,0,0,2016,29,32,13,16,21,11,4,6,0,0.0,1.0
TBL,20469,EDM,1,0,2016,32,31,15,17,15,16,3,2,0,0.0,0.0
LAK,20470,BOS,1,0,2016,32,30,16,16,16,14,4,6,0,0.0,1.0
COL,20471,WPG,1,0,2016,33,29,14,19,11,18,5,2,0,1.0,0.0
CBJ,20472,VAN,0,0,2016,31,28,13,18,19,9,5,9,1,1.0,1.0
OTT,20473,NYI,0,0,2016,30,31,11,19,17,14,5,4,0,0.0,1.0
SJS,20474,CHI,1,0,2016,33,31,21,12,19,12,7,7,1,1.0,1.0
NJD,20475,NYR,1,0,2016,33,30,22,11,12,18,7,2,1,1.0,0.0
NSH,20476,PHI,0,0,2016,33,30,19,14,13,17,9,3,0,0.0,0.0
DET,20477,CAR,0,0,2016,31,32,13,18,14,18,4,4,1,1.0,1.0
ANA,20478,TOR,0,0,2016,30,32,12,18,16,16,4,6,1,1.0,0.0
EDM,20479,STL,0,0,2016,32,33,17,15,16,17,5,4,1,0.0,1.0
CGY,20480,ARI,0,0,2016,31,33,11,20,16,17,3,6,0,0.0,0.0
NYI,20481,BOS,0,0,2016,33,31,17,16,11,20,5,4,1,1.0,0.0
NSH,20482,NJD,0,0,2016,31,31,12,19,14,17,2,4,0,0.0,1.0
NYR,20483,PIT,1,0,2016,32,34,20,12,23,11,7,7,0,0.0,1.0
LAK,20484,CBJ,1,0,2016,29,31,20,9,16,15,9,5,0,1.0,0.0
ANA,20485,MTL,1,0,2016,31,33,20,11,17,16,5,6,1,1.0,1.0
DET,20486,TBL,1,0,2016,32,33,15,17,15,18,2,4,0,0.0,1.0
BUF,20487,FLA,1,0,2016,32,30,14,18,12,18,3,5,1,1.0,0.0
COL,20488,MIN,1,0,2016,30,30,18,12,11,19,7,2,0,1.0,0.0
OTT,20489,CHI,0,0,2016,34,32,22,12,18,14,7,4,1,1.0,1.0
STL,20490,DAL,0,0,2016,33,33,13,20,17,16,4,4,1,1.0,0.0
WPG,20491,VAN,1,0,2016,32,34,13,19,15,19,4,5,1,0.0,1.0
CGY,20492,SJS,1,0,2016,32,34,19,13,17,17,7,7,0,0.0,1.0
WSH,20493,PHI,1,0,2016,34,30,19,15,19,11,8,6,0,0.0,0.0
EDM,20494,ARI,0,0,2016,32,34,11,21,17,17,3,5,1,0.0,1.0
CAR,20495,BUF,0,0,2016,31,32,12,19,13,19,5,4,1,0.0,0.0
PHI,20496,NJD,1,0,2016,32,35,12,20,20,15,2,8,1,0.0,1.0
PIT,20497,CBJ,1,0,2016,30,33,21,9,21,12,10,8,1,1.0,1.0
MIN,20498,MTL,0,0,2016,32,31,21,11,19,12,5,8,0,1.0,1.0
ANA,20499,OTT,1,0,2016,33,34,19,14,17,17,5,5,0,1.0,0.0
STL,20500,TBL,1,0,2016,33,34,16,17,18,16,3,4,1,1.0,1.0
BOS,20501,FLA,0,0,2016,33,34,15,18,17,17,4,4,0,1.0,0.0
LAK,20502,NSH,0,0,2016,32,32,15,17,16,16,4,4,0,1.0,0.0
TOR,20503,COL,0,0,2016,31,31,11,20,12,19,2,3,0,0.0,0.0
WPG,20504,VAN,0,0,2016,33,35,14,19,15,20,4,4,1,1.0,0.0
BUF,20505,NYI,1,0,2016,32,32,12,20,12,20,4,4,1,1.0,0.0
MIN,20506,NYR,0,0,2016,35,32,23,12,20,12,7,9,1,0.0,1.0
NJD,20507,PIT,1,0,2016,34,33,21,13,13,20,7,3,0,0.0,1.0
TBL,20508,WSH,1,0,2016,31,34,19,12,17,17,6,4,1,0.0,1.0
MTL,20509,CBJ,1,0,2016,31,33,22,9,21,12,10,5,0,1.0,0.0
DET,20510,FLA,0,0,2016,34,34,15,19,15,19,3,4,1,0.0,0.0
BOS,20511,CAR,1,0,2016,33,35,14,19,18,17,5,4,0,1.0,1.0
COL,20512,CHI,0,0,2016,35,32,22,13,11,21,6,2,0,0.0,0.0
LAK,20513,DAL,1,0,2016,34,33,13,21,17,16,4,5,1,0.0,1.0
VAN,20514,CGY,1,0,2016,35,34,17,18,14,20,7,4,0,0.0,0.0
TOR,20515,ARI,0,0,2016,33,32,11,22,13,19,3,3,0,0.0,1.0
